id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,pid,ms_subclass,ms_zoning,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,kitchen_qual,functional,fireplace_qu,garage_type,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,sale_type
1804,100.0,11824.0,8.0,5.0,2006.0,2006.0,298.0,0.0,0.0,1685.0,1685.0,1685.0,0.0,0.0,1685.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,2006.0,3.0,658.0,112.0,63.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,253000.0,528482010,20,FV,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
2690,153.0,4118.0,4.0,4.0,1941.0,1950.0,0.0,0.0,0.0,693.0,693.0,693.0,0.0,0.0,693.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,52500.0,903430130,30,RM,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Grav,Fa,N,FuseA,Fa,Typ,None,None,None,None,None,N,None,None,None,WD 
299,35.0,3907.0,8.0,6.0,1989.0,1989.0,0.0,747.0,0.0,235.0,982.0,1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1989.0,2.0,598.0,141.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,185000.0,909455030,120,RM,Pave,None,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
466,57.0,8918.0,6.0,5.0,2005.0,2006.0,0.0,0.0,0.0,745.0,745.0,745.0,745.0,0.0,1490.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2005.0,2.0,392.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,167800.0,528220040,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
440,76.0,9591.0,8.0,5.0,2004.0,2005.0,262.0,1088.0,0.0,625.0,1713.0,1713.0,0.0,0.0,1713.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2004.0,3.0,856.0,0.0,26.0,0.0,0.0,170.0,0.0,0.0,1.0,2009.0,274900.0,528120160,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
378,69.05520046484602,14115.0,7.0,5.0,1980.0,1980.0,225.0,1036.0,0.0,336.0,1372.0,1472.0,0.0,0.0,1472.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1980.0,2.0,588.0,233.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,187500.0,527354100,80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
513,75.0,9675.0,7.0,5.0,2005.0,2005.0,0.0,341.0,0.0,772.0,1113.0,1113.0,858.0,0.0,1971.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2005.0,2.0,689.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,253000.0,528441020,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1597,21.0,1974.0,4.0,7.0,1973.0,2006.0,0.0,501.0,0.0,25.0,526.0,526.0,462.0,0.0,988.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1973.0,1.0,297.0,120.0,101.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,105000.0,923225310,180,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,BuiltIn,RFn,TA,TA,Y,None,None,None,WD 
613,85.0,11475.0,6.0,6.0,1961.0,1961.0,90.0,568.0,0.0,640.0,1208.0,1576.0,0.0,0.0,1576.0,1.0,0.0,1.0,0.0,4.0,1.0,7.0,1.0,1961.0,2.0,368.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,174500.0,534429150,80,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Po,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
2798,69.05520046484602,21533.0,7.0,5.0,1996.0,1997.0,0.0,0.0,0.0,1065.0,1065.0,1065.0,984.0,0.0,2049.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1997.0,2.0,467.0,120.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,210900.0,907275030,60,RL,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
239,50.0,9350.0,4.0,6.0,1947.0,1979.0,0.0,192.0,0.0,564.0,756.0,1169.0,0.0,362.0,1531.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,1.0,1947.0,1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,127000.0,905452110,50,RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Detchd,Unf,Fa,TA,Y,None,MnPrv,None,WD 
1080,59.0,8198.0,7.0,5.0,2004.0,2004.0,146.0,720.0,0.0,638.0,1358.0,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2004.0,2.0,484.0,192.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,207000.0,528190010,120,RM,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
375,69.05520046484602,13250.0,7.0,6.0,1978.0,1978.0,256.0,0.0,0.0,832.0,832.0,1154.0,896.0,0.0,2050.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1978.0,2.0,529.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,154000.0,527352150,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1638,52.0,51974.0,9.0,5.0,2006.0,2007.0,710.0,1101.0,0.0,1559.0,2660.0,2338.0,0.0,0.0,2338.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,2.0,2005.0,3.0,1110.0,0.0,135.0,0.0,0.0,322.0,0.0,0.0,6.0,2007.0,591587.0,527216080,20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,Gd,TA,Y,None,None,None,New
2593,94.0,22136.0,5.0,5.0,1925.0,1975.0,0.0,1018.0,0.0,1153.0,2171.0,1392.0,1248.0,0.0,2640.0,2.0,0.0,2.0,1.0,5.0,1.0,10.0,1.0,1977.0,3.0,1008.0,631.0,48.0,148.0,0.0,0.0,0.0,0.0,7.0,2006.0,180000.0,535353180,190,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,Mn,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Maj1,Gd,Attchd,RFn,TA,TA,N,None,None,None,WD 
623,65.0,8944.0,5.0,5.0,1967.0,1967.0,0.0,0.0,0.0,1584.0,1584.0,1584.0,0.0,0.0,1584.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1967.0,3.0,792.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,124000.0,535101120,90,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Mod,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
964,69.05520046484602,9839.0,6.0,8.0,1980.0,2006.0,0.0,462.0,0.0,250.0,712.0,1375.0,862.0,0.0,2237.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1980.0,2.0,440.0,305.0,24.0,0.0,0.0,0.0,0.0,2500.0,2.0,2009.0,204000.0,916403200,60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,Shed,WD 
917,52.0,6292.0,7.0,7.0,1928.0,1950.0,0.0,0.0,0.0,861.0,861.0,877.0,600.0,0.0,1477.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,1.0,1928.0,1.0,216.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,145000.0,909253180,50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,None,WD 
122,88.0,9680.0,5.0,6.0,1967.0,1967.0,268.0,1010.0,0.0,500.0,1510.0,1510.0,0.0,0.0,1510.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1967.0,2.0,517.0,0.0,40.0,0.0,0.0,204.0,0.0,0.0,4.0,2010.0,178900.0,534401140,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,GdPrv,None,WD 
2443,82.0,9452.0,8.0,5.0,1997.0,1998.0,423.0,1074.0,0.0,322.0,1396.0,1407.0,985.0,0.0,2392.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1997.0,3.0,870.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,348000.0,528315030,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1354,60.0,9144.0,6.0,4.0,1915.0,2004.0,0.0,0.0,0.0,810.0,810.0,1170.0,546.0,0.0,1716.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,0.0,1970.0,2.0,672.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,162500.0,903401030,50,RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
2058,70.0,8425.0,5.0,6.0,1971.0,1990.0,0.0,748.0,0.0,20.0,768.0,868.0,0.0,0.0,868.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1989.0,2.0,576.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,119900.0,905104240,190,RL,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,GdPrv,None,WD 
2326,63.0,9084.0,7.0,5.0,1998.0,1998.0,0.0,0.0,0.0,935.0,935.0,955.0,677.0,0.0,1632.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1998.0,2.0,462.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,176500.0,527166030,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1222,50.0,7420.0,5.0,6.0,1939.0,1950.0,0.0,851.0,0.0,140.0,991.0,1077.0,0.0,0.0,1077.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,2.0,1939.0,1.0,205.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,118000.0,534452060,190,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,Gd,TA,Y,None,None,None,WD 
1251,57.0,7677.0,5.0,5.0,1953.0,1953.0,0.0,570.0,0.0,203.0,773.0,773.0,0.0,0.0,773.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1953.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,110000.0,535305160,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD 
65,58.0,16770.0,7.0,5.0,1998.0,1998.0,30.0,0.0,0.0,1195.0,1195.0,1195.0,644.0,0.0,1839.0,0.0,0.0,2.0,1.0,4.0,1.0,7.0,0.0,1998.0,2.0,486.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,221000.0,528382030,60,RL,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD 
498,69.05520046484602,16545.0,8.0,5.0,1998.0,1998.0,731.0,781.0,0.0,503.0,1284.0,1310.0,1140.0,0.0,2450.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1998.0,3.0,1069.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,340000.0,528344040,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
749,60.0,11414.0,7.0,8.0,1910.0,1993.0,0.0,0.0,0.0,728.0,728.0,1136.0,883.0,0.0,2019.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,1997.0,2.0,532.0,509.0,135.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,167500.0,903425245,70,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,BrkTil,Gd,TA,No,Unf,Unf,GasA,TA,N,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,GdPrv,None,WD 
1782,116.0,13501.0,8.0,5.0,2006.0,2006.0,208.0,63.0,0.0,1560.0,1623.0,1636.0,0.0,0.0,1636.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2006.0,3.0,865.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,255000.0,528431050,20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
477,59.0,9434.0,7.0,5.0,2004.0,2005.0,0.0,0.0,0.0,384.0,384.0,744.0,630.0,0.0,1374.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,2004.0,2.0,400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,170000.0,528235200,80,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,WdShing,Wd Shng,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
2826,35.0,3675.0,5.0,5.0,2005.0,2005.0,80.0,547.0,0.0,0.0,547.0,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,2005.0,2.0,525.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,145000.0,908186060,180,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Basment,Fin,TA,TA,Y,None,None,None,WD 
1601,21.0,1890.0,4.0,7.0,1972.0,1972.0,0.0,495.0,0.0,135.0,630.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,81000.0,923228420,180,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD 
990,87.0,11029.0,6.0,8.0,1958.0,2002.0,0.0,528.0,411.0,245.0,1184.0,1414.0,0.0,0.0,1414.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1990.0,2.0,601.0,0.0,51.0,0.0,0.0,190.0,0.0,0.0,5.0,2008.0,176500.0,526351030,20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,Ex,TA,CBlock,Gd,TA,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,TA,Min1,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1791,75.0,10084.0,8.0,5.0,2004.0,2005.0,186.0,1369.0,0.0,317.0,1686.0,1694.0,0.0,0.0,1694.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2004.0,2.0,636.0,255.0,57.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,307000.0,528441080,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2131,68.0,9543.0,7.0,5.0,2001.0,2001.0,0.0,0.0,0.0,845.0,845.0,845.0,845.0,0.0,1690.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2001.0,2.0,517.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,190550.0,907192020,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD 
371,94.0,13005.0,7.0,7.0,1980.0,1980.0,278.0,692.0,0.0,153.0,845.0,1153.0,1200.0,0.0,2353.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,1983.0,2.0,484.0,288.0,195.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,260000.0,527301320,60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,None,GdPrv,None,WD 
2377,24.0,2280.0,7.0,7.0,1976.0,1976.0,0.0,120.0,492.0,443.0,1055.0,1055.0,0.0,0.0,1055.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1976.0,1.0,319.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,137500.0,527453070,120,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1832,43.0,12712.0,6.0,7.0,1973.0,2006.0,0.0,968.0,0.0,76.0,1044.0,1055.0,0.0,0.0,1055.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1973.0,2.0,542.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,147000.0,532479140,20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
561,80.0,10000.0,5.0,6.0,1961.0,1983.0,0.0,594.0,0.0,270.0,864.0,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1961.0,1.0,264.0,165.0,0.0,0.0,0.0,0.0,0.0,400.0,3.0,2009.0,131400.0,532377130,20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,GdWo,Shed,WD 
1063,85.0,10574.0,8.0,5.0,2004.0,2004.0,126.0,856.0,0.0,292.0,1148.0,1170.0,1162.0,0.0,2332.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2004.0,3.0,756.0,224.0,142.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,316000.0,528142140,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
325,94.0,9400.0,6.0,5.0,1971.0,1971.0,0.0,0.0,0.0,912.0,912.0,912.0,912.0,0.0,1824.0,0.0,0.0,2.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,139000.0,923204150,90,RL,Pave,None,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Mansard,CompShg,MetalSd,Wd Shng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD 
